,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sales_Price
34,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24.0,2280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,Above_Average,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0.0,836.0,836.0,GasA,Excellent,Y,SBrkr,836.0,0.0,0.0,836.0,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,308.0,Typical,Typical,Paved,0.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.625966,42.050681,120000.0
35,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24.0,2280.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1978.0,1978.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0.0,544.0,855.0,GasA,Fair,Y,SBrkr,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,440.0,Typical,Typical,Paved,26.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2010.0,WD ,Normal,-93.625848,42.049811,146000.0
36,Two_Story_1946_and_Newer,Residential_Low_Density,102.0,12858.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,Excellent,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0.0,1590.0,1590.0,GasA,Excellent,Y,SBrkr,1627.0,707.0,0.0,2334.0,0,0,2,1,3,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,751.0,Typical,Typical,Paved,144.0,133.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010.0,New,Partial,-93.653201,42.062352,376162.0
37,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98.0,11478.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0.0,486.0,1704.0,GasA,Excellent,Y,SBrkr,1704.0,0.0,0.0,1704.0,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,772.0,Typical,Typical,Paved,0.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,WD ,Normal,-93.654645,42.062109,306000.0
38,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,83.0,10159.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0.0,284.0,1930.0,GasA,Excellent,Y,SBrkr,1940.0,0.0,0.0,1940.0,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,Fin,3,606.0,Typical,Typical,Paved,168.0,95.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,New,Partial,-93.6537329,42.0611331,395192.0
39,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94.0,12883.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1544.0,1544.0,GasA,Excellent,Y,SBrkr,1544.0,0.0,0.0,1544.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,868.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,New,Partial,-93.6528306,42.0612885,290941.0
40,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95.0,12182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,Mn,BLQ,2,Unf,0.0,340.0,1541.0,GasA,Excellent,Y,SBrkr,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,New,Partial,-93.652713,42.060872,220000.0
41,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,11520.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,Norm,OneFam,One_Story,Excellent,Average,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0.0,1588.0,1698.0,GasA,Excellent,Y,SBrkr,1698.0,0.0,0.0,1698.0,0,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,730.0,Typical,Typical,Paved,192.0,74.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.65332,42.0608079,275000.0
42,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,14122.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0.0,1794.0,1822.0,GasA,Excellent,Y,SBrkr,1822.0,0.0,0.0,1822.0,0,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,RFn,3,678.0,Typical,Typical,Paved,0.0,119.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2010.0,WD ,Normal,-93.652336,42.060879,259000.0
43,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,10171.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,1515.0,1517.0,GasA,Excellent,Y,SBrkr,1535.0,0.0,0.0,1535.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010.0,WD ,Normal,-93.652307,42.060298,214000.0
44,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,12919.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,142.0,2330.0,GasA,Excellent,Y,SBrkr,2364.0,0.0,0.0,2364.0,1,0,2,1,2,1,Excellent,11,Typ,2,Good,Attchd,Fin,3,820.0,Typical,Typical,Paved,0.0,67.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010.0,New,Partial,-93.655051,42.059617,611657.0
45,One_Story_PUD_1946_and_Newer,Residential_Low_Density,44.0,6371.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,625.0,1358.0,GasA,Excellent,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,192.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,New,Partial,-93.650436,42.058388,224000.0
46,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110.0,14300.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0.0,1473.0,2846.0,GasA,Excellent,Y,SBrkr,2696.0,0.0,0.0,2696.0,1,0,2,1,3,1,Excellent,10,Typ,2,Good,Attchd,Fin,3,958.0,Typical,Typical,Paved,220.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.656067,42.058599,500000.0
47,Two_Story_1946_and_Newer,Residential_Low_Density,105.0,13650.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0.0,1093.0,1671.0,GasA,Excellent,Y,SBrkr,1687.0,563.0,0.0,2250.0,1,0,2,1,3,1,Good,7,Typ,1,Excellent,Attchd,Fin,3,756.0,Typical,Typical,Paved,238.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.654853,42.057102,320000.0
48,One_Story_PUD_1946_and_Newer,Residential_Low_Density,61.0,7658.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005.0,2005.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0.0,1296.0,1752.0,GasA,Excellent,Y,SBrkr,1752.0,0.0,0.0,1752.0,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,576.0,Typical,Typical,Paved,196.0,82.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2010.0,WD ,Normal,-93.654121,42.057164,319900.0
49,One_Story_PUD_1946_and_Newer,Residential_Low_Density,41.0,7132.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,1346.0,1370.0,GasA,Excellent,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,120.0,49.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.649447,42.058252,205000.0
50,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36.0,2628.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Good,Average,2003.0,2003.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,764.0,764.0,GasA,Excellent,Y,SBrkr,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,Good,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,474.0,Typical,Typical,Paved,0.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.651013,42.057181,175500.0
51,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,18494.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1324.0,1324.0,GasA,Excellent,Y,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,430.0,Typical,Typical,Paved,36.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010.0,WD ,Normal,-93.644356,42.061928,199500.0
52,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3203.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,1129.0,1145.0,GasA,Excellent,Y,SBrkr,1145.0,0.0,0.0,1145.0,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,437.0,Typical,Typical,Paved,100.0,116.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010.0,WD ,Normal,-93.641635,42.06257,160000.0
53,One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,1232.0,1256.0,GasA,Excellent,Y,SBrkr,1269.0,0.0,0.0,1269.0,0,0,2,0,2,1,Good,6,Typ,1,Typical,Attchd,Fin,2,430.0,Typical,Typical,Paved,146.0,20.0,0.0,0.0,144.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.642252,42.062303,192000.0
54,Split_or_Multilevel,Residential_Low_Density,67.0,13300.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,58.0,384.0,GasA,Excellent,Y,SBrkr,744.0,630.0,0.0,1374.0,1,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,100.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.644076,42.061443,184500.0
55,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,7851.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,235.0,860.0,GasA,Excellent,Y,SBrkr,860.0,1100.0,0.0,1960.0,1,0,2,1,4,1,Good,8,Typ,2,Typical,BuiltIn,Fin,2,440.0,Typical,Typical,Paved,288.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,WD ,Normal,-93.641487,42.060977,216500.0
56,Two_Story_1946_and_Newer,Residential_Low_Density,63.0,8577.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,847.0,847.0,GasA,Excellent,Y,SBrkr,847.0,886.0,0.0,1733.0,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,433.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.642447,42.061193,185088.0
57,Split_or_Multilevel,Residential_Low_Density,0.0,7750.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,134.0,384.0,GasA,Excellent,Y,SBrkr,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,180.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.641325,42.060936,180000.0
58,Two_Story_1946_and_Newer,Residential_Low_Density,0.0,9505.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,884.0,884.0,GasA,Excellent,Y,SBrkr,884.0,1151.0,0.0,2035.0,0,0,2,1,3,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,434.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,WD ,Normal,-93.641337,42.057103,222500.0
59,Two_Story_1946_and_Newer,Residential_Low_Density,108.0,14774.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Excellent,Average,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1393.0,1393.0,GasA,Excellent,Y,SBrkr,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,Good,10,Typ,1,Typical,BuiltIn,Fin,3,779.0,Typical,Typical,Paved,668.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,WD ,Normal,-93.651381,42.054386,333168.0
60,Two_Story_1946_and_Newer,Residential_Low_Density,60.0,17433.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0.0,1629.0,1629.0,GasA,Excellent,Y,SBrkr,1645.0,830.0,0.0,2475.0,0,0,2,1,4,1,Good,7,Typ,1,Typical,Attchd,Fin,3,962.0,Typical,Typical,Paved,23.0,172.0,0.0,0.0,256.0,0.0,No_Pool,No_Fence,None,0.0,1,2010.0,WD ,Normal,-93.652334,42.053243,355000.0
61,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59.0,10593.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Good,Average,1996.0,1996.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,801.0,1720.0,GasA,Excellent,Y,SBrkr,1720.0,0.0,0.0,1720.0,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,Fin,2,527.0,Typical,Typical,Paved,240.0,56.0,154.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010.0,WD ,Normal,-93.654206,42.051721,260400.0
62,Two_Story_1946_and_Newer,Residential_Low_Density,98.0,12256.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994.0,1995.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0.0,431.0,1463.0,GasA,Excellent,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1,0,2,1,3,1,Good,9,Typ,2,Typical,Attchd,RFn,2,712.0,Typical,Typical,Paved,186.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.653616,42.051674,325000.0
63,Two_Story_1946_and_Newer,Residential_Low_Density,92.0,11764.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1999.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0.0,628.0,1152.0,GasA,Excellent,Y,SBrkr,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,Fin,3,671.0,Typical,Typical,Paved,132.0,57.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.650356,42.052457,290000.0
64,Two_Story_1946_and_Newer,Residential_Low_Density,58.0,16770.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1195.0,1195.0,GasA,Good,Y,SBrkr,1195.0,644.0,0.0,1839.0,0,0,2,1,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Fin,2,486.0,Typical,Typical,Paved,0.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,WD ,Normal,-93.650578,42.052437,221000.0
65,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56.0,14720.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Average,1995.0,1996.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,1217.0,2033.0,GasA,Excellent,Y,SBrkr,2053.0,1185.0,0.0,3238.0,1,0,2,1,4,1,Good,9,Typ,1,Excellent,Attchd,Fin,3,666.0,Typical,Typical,Paved,283.0,86.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010.0,WD ,Normal,-93.652972,42.050909,410000.0
66,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8987.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7,Unf,0.0,1595.0,1595.0,GasA,Excellent,Y,SBrkr,1595.0,0.0,0.0,1595.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,3,880.0,Typical,Typical,Paved,144.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010.0,WD ,Normal,-93.642368,42.05306,221500.0
67,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,92.0,9215.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2009.0,2010.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0.0,1218.0,1218.0,GasA,Excellent,Y,SBrkr,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,RFn,2,676.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,New,Partial,-93.649976,42.051827,204500.0
68,Two_Story_1946_and_Newer,Floating_Village_Residential,72.0,8640.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0.0,732.0,756.0,GasA,Excellent,Y,SBrkr,764.0,783.0,0.0,1547.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Unf,2,614.0,Typical,Typical,Paved,169.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010.0,Con,Normal,-93.650318,42.051653,215200.0
69,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,75.0,9000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0.0,488.0,1566.0,GasA,Excellent,Y,SBrkr,1566.0,0.0,0.0,1566.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,750.0,Typical,Typical,Paved,144.0,168.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010.0,WD ,Normal,-93.647105,42.050084,262500.0
