,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
198,198,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,2113,Subscriber,1987,Male,27.0,2019-05-14
199,199,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5550,Subscriber,1994,Male,27.0,2018-03-19
200,200,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4969,Customer,1975,Male,27.0,2017-08-04
201,201,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3109,Subscriber,1982,Male,29.0,2017-12-28
202,202,22 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,5423,Customer,1993,Male,26.0,2019-08-09
203,203,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,5226,Subscriber,1981,Male,27.0,2018-02-02
204,204,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,4820,Customer,1993,Male,29.0,2019-08-30
205,205,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,1396,Subscriber,1997,Male,26.0,2019-06-05
206,206,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),371,Lombard St at Columbus Ave,5051,Subscriber,1984,Male,26.0,2018-03-31
207,207,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,5463,Subscriber,1988,Female,26.0,2018-10-24
208,208,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4716,Subscriber,1984,Male,26.0,2019-12-12
209,209,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,4768,Subscriber,1988,Male,29.0,2017-02-07
210,210,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4344,Subscriber,1984,Female,26.0,2018-09-23
211,211,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,4601,Subscriber,1985,Female,27.0,2019-08-24
212,212,13 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4613,Customer,1981,Male,26.0,2017-04-29
213,213,3 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),1514,Customer,1994,Male,27.0,2017-08-27
214,214,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,2174,Subscriber,1979,Male,27.0,2018-04-28
215,215,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),967,Subscriber,1987,Male,26.0,2017-07-29
216,216,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),91,Berry St at King St,4780,Subscriber,1982,Male,29.0,2019-08-22
217,217,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,4426,Subscriber,1988,Male,27.0,2019-08-27
218,218,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5458,Subscriber,1975,Male,26.0,2019-07-22
219,219,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),109,17th St at Valencia St,5029,Subscriber,1988,Female,26.0,2018-03-10
220,220,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),2960,Subscriber,1991,Female,26.0,2017-03-14
221,221,7 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,5570,Subscriber,1995,Male,26.0,2019-09-27
222,222,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,2481,Subscriber,1989,Male,29.0,2019-10-08
223,223,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,2238,Subscriber,1984,Male,29.0,2017-05-10
224,224,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5561,Subscriber,1988,Male,27.0,2019-11-19
225,225,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4969,Subscriber,1978,Male,27.0,2019-11-16
226,226,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4574,Subscriber,1992,Male,26.0,2018-11-30
227,227,26 minutes,22,Howard St at Beale St,120,Mission Dolores Park,3053,Subscriber,1987,Female,29.0,2019-05-27
228,228,7 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4655,Subscriber,1986,Female,27.0,2018-08-09
229,229,4 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1126,Subscriber,1994,Female,27.0,2017-01-26
230,230,7 minutes,3,Powell St BART Station (Market St at 4th St),14,Clay St at Battery St,160,Customer,1979,Male,27.0,2019-03-04
231,231,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,491,Subscriber,1991,Male,27.0,2019-09-16
232,232,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5007,Customer,1984,Male,27.0,2019-11-12
233,233,9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,4390,Customer,1986,Male,29.0,2017-02-06
234,234,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5230,Subscriber,1984,Male,29.0,2019-08-06
235,235,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),3681,Subscriber,1979,Male,29.0,2018-09-22
236,236,6 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5229,Subscriber,1976,Other,26.0,2018-08-22
237,237,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5549,Subscriber,1992,Male,27.0,2020-01-01
238,238,9 minutes,5,Powell St BART Station (Market St at 5th St),78,Folsom St at 9th St,5538,Subscriber,1989,Male,26.0,2018-10-29
239,239,26 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5396,Subscriber,1989,Male,26.0,2019-07-29
240,240,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4716,Subscriber,1999,Male,26.0,2017-08-15
241,241,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4934,Subscriber,1993,Female,27.0,2018-12-05
242,242,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,3208,Subscriber,1984,Male,26.0,2019-08-06
243,243,13 minutes,3,Powell St BART Station (Market St at 4th St),112,Harrison St at 17th St,5228,Subscriber,1989,Male,27.0,2017-08-16
244,244,19 minutes,81,Berry St at 4th St,131,22nd St at Dolores St,4611,Subscriber,1982,Male,29.0,2017-11-28
245,245,9 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),2147,Subscriber,1990,Other,29.0,2017-07-20
246,246,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,4980,Subscriber,1992,Female,29.0,2019-08-16
247,247,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),39,Scott St at Golden Gate Ave,5566,Customer,1992,Male,26.0,2017-02-25
248,248,11 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5114,Subscriber,1982,Male,26.0,2017-09-14
249,249,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4746,Customer,1983,Male,26.0,2017-04-15
250,250,5 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),1052,Subscriber,1960,Male,26.0,2017-12-14
251,251,10 minutes,81,Berry St at 4th St,87,Folsom St at 13th St,5369,Subscriber,1984,Female,26.0,2019-10-21
252,252,15 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,5479,Subscriber,1985,Male,27.0,2018-01-25
253,253,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1630,Subscriber,1995,Female,27.0,2017-05-06
254,254,13 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,300,Subscriber,1987,Male,26.0,2019-08-14
255,255,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),377,Fell St at Stanyan St,5267,Subscriber,1986,Male,29.0,2018-09-11
256,256,12 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5496,Subscriber,1980,Male,27.0,2018-11-05
257,257,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4613,Subscriber,1991,Male,26.0,2018-12-13
258,258,6 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5549,Subscriber,1981,Male,27.0,2019-07-29
259,259,14 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,4453,Subscriber,1988,Male,26.0,2017-02-09
260,260,15 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,4351,Subscriber,1988,Female,29.0,2018-01-01
261,261,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),8,The Embarcadero at Vallejo St,1544,Subscriber,1991,Female,29.0,2019-11-15
262,262,7 minutes,81,Berry St at 4th St,350,8th St at Brannan St,5475,Subscriber,1995,Male,26.0,2018-04-25
263,263,6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2436,Subscriber,1987,Female,27.0,2019-11-20
264,264,15 minutes,3,Powell St BART Station (Market St at 4th St),336,Potrero Ave and Mariposa St,4717,Subscriber,1983,Male,29.0,2017-01-28
265,265,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),70,Central Ave at Fell St,4772,Subscriber,1992,Male,27.0,2019-10-06
266,266,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5229,Subscriber,1980,Male,26.0,2019-04-22
267,267,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1563,Subscriber,1983,Male,26.0,2018-10-05
268,268,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5536,Subscriber,1982,Female,27.0,2017-05-13
269,269,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,5535,Subscriber,1989,Male,29.0,2017-05-29
270,270,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),355,Customer,1986,Male,26.0,2019-02-13
271,271,15 minutes,16,Steuart St at Market St,114,Rhode Island St at 17th St,5145,Subscriber,1973,Male,29.0,2017-04-13
272,272,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,2881,Subscriber,1979,Male,27.0,2017-02-14
273,273,10 minutes,81,Berry St at 4th St,14,Clay St at Battery St,5168,Subscriber,1988,Male,27.0,2018-12-27
274,274,19 minutes,3,Powell St BART Station (Market St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),5573,Subscriber,1988,Male,26.0,2018-08-30
275,275,11 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4966,Subscriber,1992,Female,27.0,2017-03-15
276,276,9 minutes,3,Powell St BART Station (Market St at 4th St),356,Valencia St at Clinton Park,5487,Subscriber,1985,Male,27.0,2017-05-20
277,277,4 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,1914,Subscriber,1994,Female,26.0,2017-04-09
278,278,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,4442,Subscriber,1990,Male,29.0,2018-11-09
279,279,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1267,Subscriber,1986,Male,29.0,2018-12-09
280,280,7 minutes,81,Berry St at 4th St,321,5th St at Folsom,5137,Subscriber,1996,Male,26.0,2019-01-02
281,281,40 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,5286,Subscriber,1993,Male,29.0,2019-05-24
282,282,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,1841,Subscriber,1987,Male,27.0,2018-07-14
283,283,15 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,5265,Subscriber,1983,Male,29.0,2017-12-17
284,284,12 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,5470,Subscriber,1978,Female,26.0,2017-09-03
285,285,14 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,3057,Subscriber,1994,Male,26.0,2018-08-11
286,286,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,2648,Subscriber,1965,Male,26.0,2018-07-12
287,287,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5063,Subscriber,1990,Male,29.0,2018-12-28
288,288,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5226,Subscriber,1986,Male,27.0,2018-10-03
289,289,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,2978,Subscriber,1984,Male,29.0,2019-06-05
290,290,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5494,Subscriber,1988,Male,26.0,2019-04-10
291,291,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5407,Subscriber,1988,Male,26.0,2017-06-26
292,292,24 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4432,Subscriber,1988,Male,26.0,2019-12-08
293,293,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),491,Subscriber,1988,Male,27.0,2017-02-28
294,294,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,5463,Subscriber,1985,Female,26.0,2018-12-10
295,295,1 minutes,22,Howard St at Beale St,22,Howard St at Beale St,1014,Subscriber,1982,Female,26.0,2018-07-11
296,296,5 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,5520,Subscriber,1972,Male,27.0,2017-08-31
297,297,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5400,Subscriber,1978,Male,26.0,2017-10-28
298,298,15 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,1514,Subscriber,1988,Male,27.0,2018-06-19
299,299,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2941,Subscriber,1967,Male,26.0,2017-08-08
300,300,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1864,Subscriber,1990,Female,27.0,2019-08-15
301,301,26 minutes,3,Powell St BART Station (Market St at 4th St),39,Scott St at Golden Gate Ave,2072,Customer,1994,Female,27.0,2019-01-13
302,302,25 minutes,21,Montgomery St BART Station (Market St at 2nd St),118,Eureka Valley Recreation Center,5425,Subscriber,1990,Male,29.0,2019-06-23
303,303,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1565,Subscriber,1972,Male,29.0,2017-03-21
304,304,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5535,Subscriber,1994,Male,29.0,2019-07-24
305,305,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4795,Subscriber,1979,Male,27.0,2019-06-21
306,306,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,851,Subscriber,1990,Male,26.0,2017-02-08
307,307,20 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,1417,Subscriber,1986,Male,27.0,2018-06-30
308,308,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,3363,Subscriber,1990,Female,27.0,2018-09-27
309,309,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5222,Subscriber,1995,Male,29.0,2018-04-12
310,310,16 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3743,Subscriber,1973,Female,26.0,2019-12-20
311,311,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),4761,Customer,1996,Male,27.0,2019-11-01
312,312,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3716,Subscriber,1992,Male,26.0,2018-09-06
313,313,7 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,3392,Subscriber,1974,Male,27.0,2018-06-25
314,314,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),84,Duboce Park,5204,Subscriber,1981,Male,29.0,2019-03-01
315,315,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),365,Turk St at Fillmore St,4970,Subscriber,1987,Male,29.0,2017-04-29
316,316,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),95,Sanchez St at 15th St,5045,Subscriber,1984,Female,26.0,2018-01-28
317,317,13 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,2727,Subscriber,1976,Male,26.0,2019-08-03
318,318,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5222,Subscriber,1988,Female,29.0,2017-12-07
319,319,21 minutes,5,Powell St BART Station (Market St at 5th St),104,4th St at 16th St,5530,Subscriber,1990,Female,26.0,2019-08-10
320,320,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5400,Customer,1974,Male,26.0,2019-09-28
321,321,4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),336,Subscriber,1989,Male,27.0,2019-10-15
322,322,6 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,5527,Subscriber,1992,Male,26.0,2018-02-18
323,323,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),96,Dolores St at 15th St,4972,Subscriber,1986,Male,27.0,2018-07-02
324,324,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),89,Division St at Potrero Ave,4945,Subscriber,1996,Male,27.0,2019-06-15
325,325,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4613,Customer,1991,Male,26.0,2018-05-18
326,326,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,5237,Subscriber,1962,Male,26.0,2018-01-06
327,327,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,4773,Subscriber,1990,Female,26.0,2018-12-01
328,328,12 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2664,Subscriber,1982,Male,26.0,2019-11-04
329,329,5 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5228,Subscriber,1983,Male,27.0,2019-07-30
330,330,10 minutes,3,Powell St BART Station (Market St at 4th St),96,Dolores St at 15th St,4383,Subscriber,1993,Male,29.0,2017-06-30
331,331,11 minutes,3,Powell St BART Station (Market St at 4th St),90,Townsend St at 7th St,4816,Subscriber,1994,Male,26.0,2017-04-23
332,332,15 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),1891,Subscriber,1979,Male,26.0,2017-06-03
